ID,0-19%,20-29%,30-59%,60+%,AreaKM2,Pop_Density,Businesses,%BusinessGrowth,BusinessesPer1kCap,%Unemployment,UnemploymentChange,2019_Wage,HousePrice,%HousePriceGrowth,HousePricePerWage,%OwnOutright,%OwnWithMort,%PrivateRent,%SocialHousing,%Heavy Industry & Manufacturing,%Wholesale & Retail,%Agriculture,%Hospitality,%Public Admin & Defence,%Transport,%Health & Social Work,%Support & Admin,%Education,%Sciences,%FS & ICT,%Other Industry,%NoQuals,%Level1,%Level2,%Level3,%Level4+,%White,%Mixed,%Asian,%Black,%NoReligion,%Christian,%Muslim,%Other_Religion,%BornUK,%Born_Other_Europe,%Born_RestOf_theWorld,%Born_Asia,MbpsSpeed,%UnableDecent,%Under10Mbps,%LeaveVote,%17Turnout,con%,lab%,ld%,snp%
E14000826,0.2249,0.1199,0.4177,0.2363999999999999,68.6031957751149,1444.7286147557606,3265,0.3272357723577235,32.94219728996196,0.020349165,-0.015220046,610,165000.0,0.3205282112845138,5.201765447667087,0.294644997,0.433314157,0.125173786,0.130375378,0.211,0.185,0.002,0.038,0.062,0.049,0.1169999999999999,0.046,0.086,0.054,0.1009999999999999,0.049,0.242,0.209,0.178,0.133,0.239,0.953675396,0.012425772,0.024737546,0.006186977,0.3419108119999999,0.632242753,0.008518753,0.014560642,0.957157514,0.0183433,0.0112650641,0.0132341204,43.1,0.01145,0.227,0.598,0.6870383685208183,50.70955173138262,46.690986878545374,2.5994613900720056,0.0
E14000836,0.2312,0.1256,0.4046,0.2386,86.3773938616107,1314.5337561575127,2850,0.3443396226415094,25.099959487784687,0.041255832,-0.01121044,520,140000.0,0.4893617021276595,5.177514792899408,0.278692042,0.352114489,0.102795717,0.252301156,0.252,0.2019999999999999,0.003,0.05,0.051,0.062,0.121,0.048,0.073,0.034,0.051,0.053,0.34,0.2095,0.1745,0.1145,0.1614999999999999,0.975232054,0.006884649,0.011446429,0.00502822,0.3062829419999999,0.682307943,0.004505807,0.004496478,0.963207239,0.021362937000000002,0.0080880631999999,0.007332432599999999,40.6,0.01187,0.211,0.693,0.6035447875454735,30.023784838690005,59.49868878453376,1.4087942916387144,0.0
E14000876,0.2034,0.0986,0.393,0.30219999999999997,293.840211134322,304.74045623070515,2870,0.2058823529411764,32.05092411636608,0.020540765,-0.013471786,600,163000.0,0.3813559322033899,5.224358974358975,0.371928341,0.386328806,0.08143529,0.147016858,0.2289999999999999,0.152,0.009,0.0409999999999999,0.062,0.042,0.147,0.037,0.106,0.051,0.063,0.06,0.249,0.19425,0.17225,0.13025,0.25425,0.976874835,0.008014125,0.008163172,0.004574586,0.315187856,0.672842549,0.004437005,0.004230633,0.973962692,0.011717361999999999,0.0086791026,0.0056408440999999995,26.2,0.03702,0.3048,0.607,0.7000687304503949,43.15383533854219,45.80914696607548,4.101472271878201,0.0
E14000886,0.2235999999999999,0.1159999999999999,0.403,0.2413999999999999,54.973424728557305,1667.969577168571,3485,0.2765567765567764,38.00684886688333,0.019955566,-0.010176873,590,195000.0,0.4130434782608696,6.3559322033898304,0.329820372,0.399595058,0.129529644,0.121534628,0.18,0.144,0.002,0.04,0.0559999999999999,0.037,0.123,0.046,0.123,0.08,0.1089999999999999,0.059,0.1939999999999999,0.1867499999999999,0.15775,0.12875,0.33275,0.932665579,0.013809015,0.0441956,0.005030668,0.3487367059999999,0.604344156,0.018457037,0.025288392,0.946080693,0.019357379999999997,0.014686850000000001,0.0198750767,52.9,0.00286,0.1957,0.486,0.7446366114951393,47.35076632257825,46.73733760818399,3.2635890212939453,0.0
E14000895,0.2091,0.1064,0.3821999999999998,0.3076,2077.86104023873,52.53383064897285,5945,0.1280834914611006,54.4623389948515,0.01706508,-0.0040350809999999,540,203750.0,0.205621301775148,7.256054131054131,0.382296184,0.287692692,0.179989557,0.124594183,0.155,0.13,0.047,0.065,0.1989999999999999,0.032,0.114,0.036,0.0819999999999999,0.047,0.033,0.059,0.19,0.18575,0.18075,0.13575,0.30875,0.968583704,0.008266465,0.015321386,0.005647664,0.2745733959999999,0.709928146,0.002618801,0.0101769788,0.938583983,0.029915845,0.0164117749999999,0.015088397,30.4,0.07912,0.225,0.547,0.7063593103022063,63.94681914651045,23.415712205988108,5.8933927349902655,0.0
E14000903,0.2175999999999999,0.1074,0.3873999999999999,0.2767999999999999,166.70411899362,581.977221592905,2735,0.2517162471395882,28.19064503494197,0.033170077,-0.015029798,550,150000.0,0.5151515151515151,5.244755244755245,0.355188228,0.385400393,0.107015068,0.135161014,0.2479999999999999,0.166,0.004,0.0409999999999999,0.059,0.052,0.132,0.042,0.1,0.043,0.062,0.051,0.264,0.21,0.181,0.13,0.215,0.969696009,0.008022577,0.016869609,0.003625486,0.2894681209999999,0.692393878,0.011975731,0.003984864,0.971577457,0.012039151,0.0076420606999999,0.008741332899999999,38.2,0.00578,0.2224,0.667,0.6592449820550312,40.29057549304882,48.13490139023602,2.333899127061106,0.0
E14000904,0.2535,0.1321,0.3896,0.2263,45.0850163573713,2038.1272410246413,2310,0.2657534246575341,25.13902643406719,0.063911456,-0.0167895909999999,490,105000.0,0.2804878048780488,4.12087912087912,0.258311473,0.301889823,0.122088977,0.294930135,0.249,0.187,0.002,0.053,0.048,0.061,0.135,0.055,0.085,0.032,0.044,0.049,0.331,0.2145,0.1765,0.1215,0.1565,0.866205113,0.014058441,0.092466861,0.016332765,0.3012140869999999,0.600042365,0.089813483,0.006633442999999999,0.9038875322,0.03379154299999999,0.0226651952,0.0396557303,53.0,0.00266,0.2274,0.6829999999999999,0.6010089030156396,26.414049521398624,56.44068243546133,4.625161511483796,0.0
E14000913,0.2028999999999999,0.1025,0.3633,0.3321,738.482115720872,131.49810663350553,3720,0.0782608695652173,38.30746892667003,0.031596412,-0.020953945,510,157500.0,0.2209302325581394,5.9389140271493215,0.377036886,0.270516579,0.201313607,0.127928911,0.202,0.1639999999999999,0.021,0.121,0.046,0.036,0.156,0.035,0.091,0.038,0.026,0.066,0.254,0.193,0.176,0.135,0.242,0.973480221,0.008336841,0.013603836,0.00243329,0.323545416,0.661926714,0.00549287,0.005184858400000001,0.948664771,0.027115268,0.012053512,0.01216645,30.9,0.02429,0.2021,0.613,0.6864631312925448,48.36765842732264,41.55880195841345,2.6838985906559096,0.0
E14000914,0.23820000000000002,0.1199,0.39330000000000004,0.24180000000000001,182.422833823429,505.40822147977616,2320,0.1806615776081424,25.16323564502484,0.052114319,-0.0166675989999999,490,120000.0,0.4125956444967629,4.709576138147567,0.299095851,0.34807061,0.143183898,0.193235025,0.313,0.175,0.01,0.055,0.045,0.057,0.129,0.0409999999999999,0.077,0.027,0.029,0.044,0.2739999999999999,0.23,0.182,0.13,0.184,0.939441918,0.008837235,0.043602268,0.004457919,0.327292123,0.627556005,0.031340183,0.011666947000000002,0.906484756,0.057110773,0.0114311379999999,0.024973331100000003,65.1,0.00955,0.1698,0.687,0.6540322842573646,43.49286105168897,52.02726232525745,1.378040893487886,0.0
E14000917,0.2149999999999999,0.099,0.4047,0.2670999999999999,844.904355245108,121.58180906784334,5055,0.249690976514215,49.20905329763933,0.017487775,-0.014689216,600,201000.0,0.3400000000000001,6.4423076923076925,0.355054133,0.397753719,0.111706972,0.114337752,0.225,0.161,0.026,0.048,0.054,0.048,0.109,0.045,0.094,0.065,0.0669999999999999,0.0579999999999999,0.204,0.1947499999999999,0.17675,0.1367499999999999,0.28875,0.981451621,0.007469285,0.007750164,0.002548712,0.280607946,0.711028119,0.001341975,0.0046396960000000004,0.954612128,0.026933119,0.0111207041999999,0.0073340490000000005,30.3,0.0358,0.2408,0.5770000000000001,0.7405490134092046,58.70782509451459,34.14829873742778,4.0890933732791215,0.0
E14000919,0.5079,0.3933,0.2949,0.1121,20.1515618476642,6632.736509973927,5075,0.3096774193548386,37.96947478677241,0.035544754,-0.026323505,530,141000.0,0.175,5.11611030478955,0.16199093,0.201360484,0.360039125,0.255513071,0.109,0.15,0.001,0.104,0.046,0.03,0.156,0.04,0.148,0.065,0.077,0.072,0.157,0.10675,0.10675,0.29075,0.33975,0.720151973,0.030732799,0.151217862,0.05777905,0.455084834,0.394131016,0.113051247,0.032571736,0.7759706460000001,0.049694667,0.0774088329999999,0.096925852,50.5,0.03533,0.2038,0.319,0.6190562145435792,12.981180942832676,70.93802869854001,5.148609979739749,0.0
E14000920,0.2455,0.1283,0.3917,0.24019999999999997,44.3056661212998,2137.108146411098,2980,0.5767195767195767,31.47244576811778,0.037369502,-0.019894646,510,125000.0,0.3858093126385808,4.71342383107089,0.285085587,0.368753678,0.090474119,0.242253665,0.2379999999999999,0.176,0.001,0.048,0.057,0.0559999999999999,0.13,0.043,0.086,0.045,0.066,0.0539999999999999,0.309,0.21625,0.17325,0.13025,0.17325,0.852881035,0.016767472,0.09499774,0.02194408,0.3154501819999999,0.576766611,0.099969866,0.005843863,0.913956391,0.019823930000000003,0.0242256609999999,0.0419940161,35.6,0.00622,0.2758,0.6629999999999999,0.6336355065632026,31.47536471235893,58.537480502798424,3.284705018809065,0.0
E14000921,0.27639999999999987,0.1419,0.38289999999999985,0.1825,27.3655254664871,4122.413075464384,1940,-0.1221719457013574,17.196752118568945,0.061864322,-0.036248944,470,115000.0,0.513157894736842,4.705400981996727,0.216496978,0.282503275,0.113534509,0.374640895,0.1989999999999999,0.162,0.001,0.057,0.045,0.059,0.191,0.052,0.089,0.035,0.048,0.061,0.34,0.20975,0.1677499999999999,0.11375,0.16875,0.753133779,0.033227863,0.105041115,0.064869002,0.3500592689999999,0.492248388,0.147835989,0.00669224,0.853125379,0.029270387000000002,0.070599875,0.047004358999999996,55.3,0.0057,0.2671,0.6,0.5962128966223132,21.61452113685216,67.33460711726774,2.5340339144972535,0.0
E14000922,0.27549999999999997,0.144,0.3611,0.2631,135.29058054352302,681.4665117823226,2775,0.2012987012987013,30.09891969282832,0.012516907,-0.0103119459999999,670,275000.0,0.6095708006297811,7.893226176808266,0.410799858,0.362414086,0.130507407,0.085818341,0.132,0.113,0.003,0.045,0.065,0.02,0.186,0.026,0.183,0.081,0.084,0.061,0.13,0.1155,0.1305,0.1805,0.4435,0.922959846,0.018913112,0.040098035,0.009758718,0.3979363449999999,0.561887282,0.019998657,0.016921079000000002,0.9261941,0.023736514,0.025303281,0.024766102999999998,36.8,0.00424,0.2489,0.34,0.7774691988292152,23.782883198877585,38.37425464749211,34.64749210803227,0.0
E14000923,0.2464,0.1381,0.3964,0.2335999999999999,25.2600746572044,3766.10129981811,1755,0.3818897637795275,18.44805112895766,0.047819968,-0.020170907,510,146500.0,0.4223300970873787,5.524132730015083,0.259634071,0.3179599,0.107693037,0.303929469,0.196,0.161,0.001,0.051,0.0579999999999999,0.043,0.157,0.043,0.1159999999999999,0.046,0.064,0.065,0.29,0.1955,0.1625,0.1235,0.2275,0.898883016,0.026255537,0.030267691,0.034376137,0.39709627,0.562942674,0.027603621,0.008216893,0.927353262,0.024276208,0.031893951999999996,0.0164765792,45.8,0.00108,0.213,0.5720000000000001,0.6511610817166372,28.707095373762044,59.9737710848822,4.571971238637905,0.0
E14000925,0.20350000000000001,0.0977,0.40399999999999997,0.2745999999999999,95.0739481079959,1007.6051526879136,3310,0.2058287795992714,34.55223023685502,0.029880128,-0.008335809,530,172000.0,0.2959126012431718,6.2409288824383164,0.343482352,0.385727038,0.14412893,0.107843374,0.187,0.15,0.003,0.0409999999999999,0.065,0.034,0.128,0.044,0.132,0.065,0.091,0.061,0.192,0.18325,0.16925,0.12925,0.32625,0.924728923,0.018355468,0.043477347,0.006650836,0.3475456,0.605257628,0.03045936,0.01274481,0.941665967,0.024964277,0.014415398,0.0189543587,49.4,0.01203,0.2039,0.522,0.731995132156482,51.34750444798202,42.580765989324846,4.123981646221556,0.0
E14000928,0.1916999999999999,0.0825999999999999,0.37770000000000004,0.3338,2094.24116025391,47.86268262813017,6570,0.1278969957081546,65.54531306117562,0.014392952,-0.0070980629999999,560,220000.0,0.3333333333333332,7.554945054945055,0.408457618,0.305156856,0.166744588,0.092524195,0.187,0.157,0.046,0.07,0.061,0.034,0.114,0.0409999999999999,0.105,0.063,0.06,0.062,0.1969999999999999,0.173,0.172,0.132,0.326,0.975147583,0.008008784,0.012360728,0.002750186,0.2939274269999999,0.69208994,0.005983922,0.004613865,0.943726956,0.024892711999999997,0.022021636999999997,0.0093586929,40.5,0.06988,0.2221,0.532,0.7467479258424664,62.65265403006639,28.27754652722832,0.0,0.0
E14000993,0.1892999999999999,0.0886999999999999,0.3728,0.3413999999999999,2136.84911220338,47.62479457197821,6300,0.1111111111111111,61.906118879400985,0.017274462,-0.006093166,530,208000.0,0.2721712538226299,7.547169811320755,0.417970877,0.270036699,0.163750444,0.118835089,0.1969999999999999,0.157,0.064,0.074,0.064,0.034,0.111,0.037,0.09,0.057,0.037,0.079,0.235,0.17775,0.17275,0.12475,0.29075,0.986219559,0.005848436,0.005312071,0.001660667,0.2720502529999999,0.720151832,0.001609093,0.0031150399,0.957967591,0.023713499000000002,0.012109459999999999,0.0062094496999999995,32.4,0.08294,0.2218,0.564,0.7121266048048811,60.0261045253804,26.0526739258703,6.899819413899766,0.0
E14001009,0.2274,0.1184,0.40899999999999986,0.2407999999999999,77.8697059142286,1289.8212317718237,3620,0.2107023411371238,36.04213544674327,0.038507833,-0.014957357,520,149995.0,0.2875107296137338,5.547152366863905,0.270281457,0.319341644,0.137709388,0.258789443,0.2129999999999999,0.191,0.003,0.05,0.068,0.061,0.123,0.051,0.084,0.044,0.06,0.051,0.281,0.20425,0.17325,0.12325,0.21925,0.917043566,0.012432421,0.05076046,0.014241538,0.323821444,0.618865305,0.045638135,0.007688747,0.912836317,0.041241559000000004,0.0214254159,0.024486190400000003,45.1,0.00596,0.2424,0.628,0.6595962468012511,44.96370235934664,49.66511105349581,2.037421139054533,0.0
E14001028,0.2293,0.1156,0.3942,0.2540999999999999,90.2913019392596,1098.1124191419876,2545,0.4926686217008797,25.66817952597075,0.049536914,-0.0135312169999999,520,123995.0,0.4493863237872588,4.585613905325443,0.2918624,0.343535917,0.123654335,0.221765512,0.259,0.177,0.003,0.0409999999999999,0.055,0.05,0.13,0.064,0.093,0.033,0.05,0.045,0.325,0.20525,0.1792499999999999,0.12525,0.1652499999999999,0.978890963,0.007403368,0.00780185,0.003974329,0.287420566,0.702323777,0.004949561,0.0027998579999999997,0.975870892,0.01197542,0.0071412098,0.0050124784,37.2,0.00811,0.275,0.703,0.5905594872479637,31.274034632625664,64.95779006530593,3.768175302068401,0.0
E14001061,0.3613999999999999,0.2548999999999999,0.3635999999999999,0.1767,23.5129254929135,4812.331839953416,3295,0.2113970588235294,29.12012160633484,0.020600827,-0.025100542,520,210000.0,0.4685828175810342,7.766272189349112,0.252771521,0.277726249,0.258270394,0.189214257,0.128,0.161,0.002,0.1,0.0559999999999999,0.045,0.13,0.045,0.125,0.062,0.079,0.066,0.181,0.15075,0.1397499999999999,0.19075,0.33775,0.927327782,0.014565107,0.042947901,0.008279113,0.426671394,0.540125912,0.013070267,0.015350856,0.8833929030000001,0.054245441,0.028133654,0.0342280009999999,48.2,0.00531,0.2002,0.3879999999999999,0.6894005044299295,30.174427365883062,65.16350210970464,4.662070524412297,0.0
E14001062,0.2424,0.113,0.3598,0.29979999999999996,248.422689132906,389.4209515953015,3810,0.2574257425742574,39.3835085434304,0.010303368,-0.011690578,650,250000.0,0.4880952380952381,7.396449704142012,0.441729814,0.373660831,0.085837471,0.081290828,0.161,0.1639999999999999,0.009,0.054,0.069,0.049,0.136,0.038,0.118,0.063,0.081,0.0579999999999999,0.178,0.17275,0.15975,0.16075,0.33075,0.960124664,0.00953123,0.024100243,0.003522179,0.32569483,0.656288691,0.007556675,0.007812834000000001,0.937006361,0.026715194,0.0160205789999998,0.020257866,38.9,0.0126,0.238,0.447,0.7591877101602162,51.1188117087781,36.68483465965486,10.291326379577551,0.0
E14000533,0.21629999999999988,0.1134,0.3978999999999999,0.2796,124.637738388637,727.0671080169541,2960,0.149514563106796,32.663871110130216,0.032759179,-0.015123492,540,140000.0,0.3999999999999999,4.985754985754986,0.367575141,0.357106981,0.114673927,0.14354067,0.315,0.172,0.004,0.043,0.051,0.05,0.113,0.04,0.084,0.0409999999999999,0.034,0.053,0.297,0.20625,0.16925,0.13025,0.1972499999999999,0.983887669,0.006599684,0.006702093,0.002002663,0.388869292,0.600161578,0.001615785,0.0049042470000000005,0.973237145,0.015964408,0.006360728099999899,0.0044377198,28.5,0.01201,0.2383,0.653,0.6745023139645927,56.5475540808976,38.42963480386807,2.401170024666565,0.0
E14000535,0.2251,0.1162,0.3961,0.2592,107.725735169015,994.1914049782694,2585,0.1263616557734204,24.136321195144724,0.038379821,-0.012176012,480,130000.0,0.3829787234042554,5.208333333333333,0.341734823,0.349153323,0.125630688,0.165142265,0.29,0.193,0.003,0.045,0.047,0.059,0.133,0.042,0.075,0.035,0.0309999999999999,0.047,0.3229999999999999,0.218,0.175,0.127,0.157,0.979571011,0.008036187,0.008291304,0.002845536,0.405753871,0.582069196,0.002982907,0.005220087900000001,0.969798066,0.01837824,0.006005064189999999,0.00581863019,65.8,0.00561,0.1615,0.705,0.6411061017470158,41.69383713719921,42.57596063448883,1.9382713579901185,0.0
E14000546,0.21589999999999998,0.111,0.3902,0.2793,479.56809800537,224.1537759644644,3415,0.2153024911032028,31.76832841846749,0.036364961,-0.001446555,550,144000.0,0.3333333333333332,5.034965034965035,0.335689126,0.352709919,0.126962845,0.163640495,0.246,0.191,0.0139999999999999,0.049,0.053,0.0559999999999999,0.149,0.034,0.084,0.034,0.035,0.054,0.288,0.2,0.177,0.1239999999999999,0.21,0.974212007,0.008862515,0.010769883,0.004421625,0.277859125,0.708066816,0.005240444,0.0056546700000000005,0.952778206,0.029294466000000005,0.009681334499999899,0.008245993,33.7,0.00994,0.2371,0.6829999999999999,0.6668831168831169,43.282296650717704,52.56842105263158,2.208612440191388,0.0
E14000577,0.2229999999999999,0.1169999999999999,0.39939999999999987,0.2661999999999999,226.396312170243,438.0592556888624,2830,0.2145922746781114,28.53541719183261,0.030443813,-0.016681541,510,126000.0,0.4672489082969433,4.751131221719457,0.331304688,0.335557511,0.12078995,0.195434326,0.265,0.19,0.008,0.049,0.05,0.0559999999999999,0.142,0.042,0.077,0.035,0.035,0.052,0.3279999999999999,0.2,0.173,0.124,0.174,0.980502366,0.006890858,0.008372763,0.003800028,0.33694283,0.653287183,0.002201687,0.0040434830000000005,0.970277222,0.017232436,0.007134315199999899,0.0053560271,36.5,0.01591,0.2126,0.7040000000000001,0.6349807296844571,40.5533222984157,51.920720565790326,2.9493325307938694,0.0
E14000582,0.2089,0.1066,0.3733999999999998,0.3008,708.102486108712,151.85796139612933,3625,0.0853293413173652,33.71120886070064,0.04362835,0.000999909,460,150000.0,0.25,6.270903010033445,0.355145095,0.279983561,0.175620448,0.165346241,0.221,0.201,0.049,0.075,0.034,0.049,0.138,0.057,0.071,0.0279999999999999,0.019,0.0579999999999999,0.348,0.2025,0.1725,0.1125,0.1644999999999999,0.972512883,0.009588529,0.012047126,0.003845246,0.282168286,0.70332599,0.005674442,0.00546792,0.887071712,0.092659613,0.0101097509,0.0101589239999999,29.3,0.04339,0.2674,0.7559999999999999,0.6282126253618315,63.59989738566665,24.951608013246577,1.7980829776813825,0.0
E14000583,0.2113999999999999,0.1043999999999999,0.39980000000000004,0.27739999999999987,288.999651714651,365.4052846550418,4420,0.1962110960757781,41.85526789265355,0.026649968,-0.004635199,570,192000.0,0.4774913428241631,6.477732793522267,0.367432788,0.392978003,0.116257755,0.107233503,0.256,0.187,0.01,0.043,0.045,0.057,0.105,0.04,0.0969999999999999,0.054,0.054,0.051,0.248,0.201,0.171,0.134,0.247,0.968295313,0.009411693,0.018243422,0.002370729,0.332553265,0.646751185,0.00466006,0.012382736,0.960369142,0.018141673,0.0115280516,0.0099611324,51.3,0.01826,0.1746,0.608,0.6894478392378247,56.729810568295115,24.058182595071926,17.347956131605187,0.0
E14000607,0.22989999999999988,0.127,0.3979999999999999,0.2631,65.8345818174838,1489.2780859733778,2850,0.2050739957716703,29.067988495196133,0.024417446,-0.010627167,620,170000.0,0.2597258243793998,5.272952853598015,0.369863014,0.364778477,0.145797853,0.104627916,0.201,0.171,0.002,0.0409999999999999,0.066,0.043,0.127,0.039,0.1369999999999999,0.059,0.061,0.053,0.218,0.1785,0.1575,0.1325,0.3135,0.918954207,0.017826494,0.046551052,0.009676638,0.392414527,0.563340388,0.017057839,0.023575618,0.916090175,0.032894251,0.023007023999999997,0.027998020800000002,67.9,0.00151,0.1507,0.525,0.7515976922972991,46.80946890538301,45.254738055775746,4.048065143763061,0.0
E14000625,0.2202,0.1092,0.3922,0.2733,171.491601720458,600.6474892450198,4025,0.3327814569536425,39.075393666388365,0.015451658,-0.010379484,580,220000.0,0.476510067114094,7.294429708222812,0.414088115,0.402074795,0.096260246,0.070594262,0.241,0.179,0.004,0.037,0.059,0.039,0.122,0.04,0.111,0.057,0.0559999999999999,0.056,0.225,0.2025,0.1664999999999999,0.1325,0.2735,0.883702031,0.0148077,0.091970279,0.005646557,0.329600625,0.579579516,0.008116266,0.079231224,0.923681767,0.019303838,0.031483512899999996,0.0255308822,55.9,0.00624,0.1621,0.579,0.7082143177364194,60.38494997825141,30.768812527185734,3.71900826446281,0.0
E14000632,0.2189999999999999,0.118,0.4001,0.2732,47.3433489237461,1990.3746173886816,3010,0.1488549618320611,31.94277891564348,0.040595189,-0.009626946,510,150000.0,0.4018691588785046,5.656108597285068,0.324126977,0.307934852,0.126383917,0.228041061,0.204,0.18,0.002,0.051,0.0559999999999999,0.055,0.1639999999999999,0.042,0.094,0.044,0.054,0.055,0.271,0.192,0.18,0.132,0.2269999999999999,0.963870539,0.010777711,0.016161205,0.007732069,0.344575755,0.638276424,0.006874142,0.006713280000000001,0.960771276,0.017726922,0.010809884,0.0106919175,38.6,0.005,0.2539,0.593,0.6660422650515478,34.76328583053394,54.80418135915037,5.449955140108916,0.0
E14000648,0.2257,0.1047,0.41179999999999994,0.23170000000000002,553.870843536872,222.09148835943563,5325,0.5192582025677603,43.28916348264369,0.032693738,-0.0099408669999999,550,196000.0,0.5742971887550201,6.853146853146853,0.275842173,0.387155475,0.142026541,0.176601127,0.269,0.206,0.01,0.038,0.043,0.068,0.094,0.051,0.088,0.043,0.044,0.048,0.247,0.2137499999999999,0.18875,0.12875,0.2227499999999999,0.963314835,0.012179947,0.01182572,0.011071854,0.371320357,0.61415635,0.00425072,0.007175361000000001,0.8993905480000001,0.068538315,0.022779499,0.009291637,51.6,0.00558,0.1496,0.601,0.7238135389062876,49.22579462306448,44.742237111855594,2.575128756437822,0.0
E14000660,0.2126,0.0986,0.39949999999999997,0.27549999999999997,748.512570103958,135.14268703056095,5535,0.1826923076923077,54.717466091976746,0.024964728,-0.002436786,610,270000.0,0.6880275085964365,8.511979823455233,0.346046414,0.382802099,0.116036234,0.133683139,0.214,0.178,0.016,0.046,0.046,0.061,0.098,0.047,0.099,0.067,0.07,0.06,0.192,0.2035,0.1805,0.1275,0.2965,0.967171018,0.012413426,0.013798615,0.005551412,0.331731486,0.650133191,0.005029302,0.009600425999999999,0.944187534,0.028982419,0.017517316,0.0093020777,57.1,0.0259,0.2176,0.586,0.7408859010469256,63.71198102869051,24.666295384725938,7.2130499613747014,0.0
E14000662,0.2859,0.1655,0.3766,0.21479999999999988,29.5166546235167,3472.920671651196,2925,0.2367864693446089,28.53407993444478,0.037251033,-0.012918261,590,149972.5,0.2682663847780127,4.888282268578879,0.289838117,0.314120625,0.17747481,0.197650542,0.225,0.163,0.001,0.062,0.044,0.05,0.153,0.042,0.103,0.05,0.054,0.053,0.215,0.18325,0.15525,0.16625,0.28125,0.866610847,0.024540733,0.077978131,0.020952324,0.383072675,0.538390997,0.033033302,0.041236805,0.892387588,0.044964763000000005,0.02764072,0.0350069273999999,63.9,0.00175,0.1581,0.5429999999999999,0.6976787425449449,44.3930802103879,48.53303747534517,4.647435897435898,0.0
E14000663,0.2793,0.1442,0.38859999999999995,0.1788999999999999,31.2268413050842,3719.972790878689,3335,0.3366733466933866,28.70965798059623,0.060762178,-0.020438233,550,130000.0,0.3829787234042554,4.545454545454546,0.25350851,0.290235891,0.185910834,0.248501275,0.247,0.16,0.002,0.066,0.038,0.071,0.147,0.055,0.0819999999999999,0.039,0.043,0.051,0.287,0.21025,0.16325,0.12825,0.21225,0.690375649,0.038654954,0.205823891,0.044718836,0.315349314,0.470207289,0.141621859,0.068818642,0.799617114,0.06284636,0.043170805,0.0943657197,64.0,0.00362,0.1441,0.614,0.6494894018707629,33.50991038714519,58.33664415309231,2.7126649891846553,0.0
E14000664,0.1891,0.0855,0.37829999999999997,0.346,910.9289453832248,88.19568244831787,5265,0.1119324181626189,65.53398058252426,0.013859292,-0.0049675829999999,590,249995.0,0.3513243243243242,8.148468057366362,0.444813693,0.284239626,0.126165338,0.116695586,0.226,0.1369999999999999,0.036,0.071,0.051,0.039,0.114,0.036,0.1119999999999999,0.066,0.042,0.072,0.214,0.16225,0.15825,0.11925,0.3472499999999999,0.985306268,0.006711324,0.005974095,0.001321927,0.302594283,0.687681924,0.002033735,0.004359819,0.967333138,0.015875840000000002,0.010944034899999998,0.0058469865,28.0,0.08388,0.2682,0.512,0.771721247865901,60.00282423190979,31.10084525226443,6.306106392850659,0.0
E14000695,0.2298999999999999,0.1235999999999999,0.4059999999999999,0.24779999999999988,60.05182794117541,1621.1663048019864,3095,0.1613508442776736,31.79119502023543,0.039660502,-0.016727365,540,140000.0,0.2962962962962963,4.985754985754986,0.321971082,0.386267769,0.136566455,0.138297613,0.271,0.184,0.002,0.046,0.047,0.064,0.11,0.042,0.091,0.045,0.047,0.05,0.2689999999999999,0.22125,0.17725,0.13425,0.1992499999999999,0.968367889,0.011834131,0.013195109,0.005380117,0.425156831,0.559479001,0.002541201,0.0092504,0.962137161,0.019946837,0.0098883562999999,0.0080276453,61.1,0.00156,0.1597,0.632,0.683156380574012,52.106225266668005,42.9983326972138,2.4969365822301683,0.0
E14000707,0.2027,0.0964,0.37639999999999996,0.31509999999999994,1201.07602316229,81.11310035437793,3840,0.1394658753709199,39.41574371554972,0.037198291,-0.002808049,560,169950.0,0.3078106964217006,5.836195054945055,0.38391998,0.342289187,0.136768802,0.110458344,0.221,0.158,0.042,0.042,0.076,0.046,0.14,0.036,0.108,0.047,0.031,0.053,0.231,0.1994999999999999,0.1765,0.1295,0.2625,0.981650476,0.007086863,0.008013607,0.002507659,0.287007054,0.702537097,0.002333213,0.004731844000000001,0.959888354,0.021740316,0.010717518,0.0076538123,36.9,0.07172,0.216,0.62,0.679575191387875,61.81818181818181,28.715605250364607,7.0588235294117645,0.0
E14000710,0.2249,0.115,0.406,0.2552,38.1397673298868,2500.251225320808,2585,0.1591928251121075,27.10808628446188,0.029823535,-0.0106146589999999,560,160000.0,0.3114754098360655,5.494505494505495,0.358859157,0.380380281,0.138261431,0.106910589,0.2019999999999999,0.178,0.002,0.042,0.072,0.046,0.138,0.04,0.108,0.053,0.0559999999999999,0.061,0.239,0.19625,0.16925,0.14125,0.25325,0.92400549,0.025299082,0.031178066,0.016794009,0.4122529259999999,0.55489393,0.015010861,0.014524548000000002,0.940583359,0.026444619,0.017863896599999998,0.0150973169,67.1,0.00183,0.1103,0.563,0.7268017353944652,42.83696451375721,51.91943036260207,2.035524940985256,0.0
